9.32
9.57
11.2
10.83
12.34
10.72
11.23
11.07
10.61
10.17
12.15
9.19
11.46
12.1
10.91
8.0
6.68
14.74
9.64
8.81
12.34
10.36
11.35
13.08
11.63
11.11
9.75
8.62
14.2
10.4
17.64
17.49
12.92
16.62
15.08
13.65
15.85
12.93
15.63
10.33
10.34
17.9
12.57
16.37
13.44
13.38
13.04
15.23
11.66
10.48
12.63
15.08
15.16
12.76
9.0
10.52
11.71
12.67
11.83
12.99
